uri,ref_id,level,title,instances
/repositories/4/archival_objects/715378,AC107.03_c200,file,"Valentini, Laura",/repositories/4/top_containers/63795: box 2014 1051 ; 
/repositories/4/archival_objects/715379,AC107.03_c201,file,"Voorhoeve, Alexander",/repositories/4/top_containers/63890: box 2014 1052 ; 
/repositories/4/archival_objects/715380,AC107.03_c202,file,"Walen, Alec Douglas",/repositories/4/top_containers/63928: box 2014 892 ; 
/repositories/4/archival_objects/715381,AC107.03_c203,file,"Williams, Edwin",/repositories/4/top_containers/67081: box 2014 897 ; 
/repositories/4/archival_objects/715382,AC107.03_c204,file,"Winterbottom, Jonathan",/repositories/4/top_containers/63798: box 2014 1055 ; 
/repositories/4/archival_objects/715383,AC107.03_c205,file,"Zakaras, Alex",/repositories/4/top_containers/63704: box 2014 1057 ; 
/repositories/4/archival_objects/715165,AC107.03_c206,series,Series 16: Center for Information Technology Policy,""
/repositories/4/archival_objects/715384,AC107.03_c207,file,"Barber, Grayson",/repositories/4/top_containers/63582: box 2014 998 ; 
/repositories/4/archival_objects/715385,AC107.03_c208,file,"Barocas, Solon",/repositories/4/top_containers/63889: box 2014 921 ; 
/repositories/4/archival_objects/715386,AC107.03_c209,file,"Bonneau, Joseph",/repositories/4/top_containers/63623: box 2014 966 ; 
/repositories/4/archival_objects/715387,AC107.03_c210,file,"Bramble, Nicholas",/repositories/4/top_containers/63925: box 2014 999 ; 
/repositories/4/archival_objects/715388,AC107.03_c211,file,"Bridy, Annemarie",/repositories/4/top_containers/63925: box 2014 999 ; 
/repositories/4/archival_objects/715389,AC107.03_c212,file,"Crawford, Susan",/repositories/4/top_containers/63783: box 2014 1004 ; 
/repositories/4/archival_objects/715390,AC107.03_c213,file,"Desai, Deven",/repositories/4/top_containers/63697: box 2014 1005 ; 
/repositories/4/archival_objects/715391,AC107.03_c214,file,"Gottheimer, Joshua",/repositories/4/top_containers/63944: box 2014 991 ; 
